,class
14194,0
14195,0
14196,0
14197,0
14198,0
14199,0
14200,0
14201,0
14202,0
14203,0
14204,0
14205,0
14206,0
14207,0
14208,0
14209,0
14210,0
14211,0
14212,0
14213,0
14214,0
14215,0
14216,0
14217,0
14218,0
14219,0
14220,0
14221,0
14222,0
14223,0
14224,0
14225,0
14226,0
14227,0
14228,0
14229,0
14230,0
14231,0
14232,0
14233,0
14234,0
14235,11
14236,11
14237,11
14238,11
14239,11
14240,11
14241,11
14242,11
14243,11
14244,11
14245,11
14246,11
14247,11
14248,11
14249,11
14250,11
14251,11
14252,11
14253,11
14254,11
14255,11
14256,11
14257,0
14258,11
14259,11
14260,11
14261,11
14262,11
14263,11
14264,11
14265,11
14266,0
14267,6
14268,6
14269,6
14270,6
14271,6
14272,6
14273,6
14274,6
14275,6
14276,6
14277,6
14278,6
14279,6
14280,6
14281,0
14282,0
14283,6
14284,6
14285,6
14286,6
14287,6
14288,6
14289,6
14290,6
14291,6
14292,6
14293,0
14294,0
14295,0
14296,0
14297,0
14298,0
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,0
14306,0
14307,0
14308,0
14309,0
14310,0
14311,0
14312,0
14313,0
14314,0
14315,0
14316,0
14317,0
14318,0
14319,0
14320,0
14321,0
14322,0
14323,0
14324,0
14325,0
14326,0
14327,0
14328,0
14329,0
14330,0
14331,0
14332,0
14333,0
14334,0
14335,0
14336,0
14337,0
14338,0
14339,0
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,0
14352,0
14353,0
14354,0
14355,0
14356,0
14357,0
14358,0
14359,0
14360,0
14361,0
14362,0
14363,0
14364,0
14365,0
14366,0
14367,0
14368,0
14369,0
14370,0
14371,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14379,0
14380,11
14381,11
14382,11
14383,11
14384,11
14385,11
14386,11
14387,11
14388,11
14389,11
14390,11
14391,11
14392,11
14393,11
14394,11
14395,11
14396,11
14397,11
14398,11
14399,11
14400,11
14401,11
14402,0
14403,11
14404,11
14405,11
14406,11
14407,11
14408,11
14409,11
14410,11
14411,0
14412,6
14413,6
14414,6
14415,6
14416,6
14417,6
14418,6
14419,6
14420,6
14421,6
14422,6
14423,6
14424,6
14425,6
14426,0
14427,0
14428,6
14429,6
14430,6
14431,6
14432,6
14433,6
14434,6
14435,6
14436,6
14437,6
14438,0
14439,6
14440,6
14441,6
14442,6
14443,6
14444,6
14445,6
14446,6
14447,6
14448,6
14449,0
14450,0
14451,0
14452,0
14453,0
14454,0
14455,0
14456,0
14457,0
14458,0
14459,0
14460,0
14461,0
14462,0
14463,0
14464,0
14465,0
14466,0
14467,0
14468,0
14469,0
14470,0
14471,0
14472,0
14473,0
14474,0
14475,0
14476,0
14477,0
14478,0
14479,0
14480,0
14481,0
14482,0
14483,0
14484,0
14485,0
14486,0
14487,0
14488,0
14489,0
14490,0
14491,0
14492,0
14493,0
14494,0
14495,0
14496,0
14497,0
14498,0
14499,0
14500,0
14501,0
14502,0
14503,0
14504,0
14505,0
14506,0
14507,0
14508,0
14509,0
14510,0
14511,0
14512,0
14513,0
14514,0
14515,0
14516,0
14517,0
14518,0
14519,0
14520,0
14521,0
14522,0
14523,0
14524,0
14525,11
14526,11
14527,11
14528,11
14529,11
14530,11
14531,11
14532,11
14533,11
14534,11
14535,11
14536,11
14537,11
14538,11
14539,11
14540,11
14541,11
14542,11
14543,11
14544,11
14545,11
14546,11
14547,0
14548,11
14549,11
14550,11
14551,11
14552,11
14553,11
14554,11
14555,11
14556,0
14557,6
14558,6
14559,6
14560,6
14561,6
14562,6
14563,6
14564,6
14565,6
14566,6
14567,6
14568,6
14569,6
14570,6
14571,0
14572,0
14573,6
14574,6
14575,6
14576,6
14577,6
14578,6
14579,6
14580,6
14581,6
14582,6
14583,0
14584,6
14585,6
14586,6
14587,6
14588,6
14589,6
14590,6
14591,6
14592,6
14593,6
14594,0
14595,0
14596,0
14597,0
14598,0
14599,0
14600,0
14601,0
14602,0
14603,0
14604,0
14605,0
14606,0
14607,0
14608,0
14609,0
14610,0
14611,0
14612,0
14613,0
14614,0
14615,0
14616,0
14617,0
14618,0
14619,0
14620,0
14621,0
14622,0
14623,0
14624,0
14625,0
14626,0
14627,0
14628,0
14629,0
14630,0
14631,0
14632,0
14633,0
14634,0
14635,0
14636,0
14637,0
14638,0
14639,0
14640,0
14641,0
14642,0
14643,0
14644,0
14645,0
14646,0
14647,0
14648,0
14649,0
14650,0
14651,0
14652,0
14653,0
14654,0
14655,0
14656,0
14657,0
14658,0
14659,0
14660,0
14661,0
14662,0
14663,0
14664,0
14665,0
14666,0
14667,0
14668,0
14669,0
14670,11
14671,11
14672,11
14673,11
14674,11
14675,11
14676,11
14677,11
14678,11
14679,11
14680,11
14681,11
14682,11
14683,11
14684,11
14685,11
14686,11
14687,11
14688,11
14689,11
14690,11
14691,11
14692,0
14693,11
14694,11
14695,11
14696,11
14697,11
14698,11
14699,11
14700,11
14701,0
14702,6
14703,6
14704,6
14705,6
14706,6
14707,6
14708,6
14709,6
14710,6
14711,6
14712,6
14713,6
14714,6
14715,6
14716,0
14717,0
14718,6
14719,6
14720,6
14721,6
14722,6
14723,6
14724,6
14725,6
14726,6
14727,0
14728,6
14729,6
14730,6
14731,6
14732,6
14733,6
14734,6
14735,6
14736,6
14737,6
14738,6
14739,0
14740,0
14741,0
14742,0
14743,0
14744,0
14745,0
14746,0
14747,0
14748,0
14749,0
14750,0
14751,0
14752,0
14753,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,0
14760,0
14761,0
14762,0
14763,0
14764,0
14765,0
14766,0
14767,0
14768,0
14769,0
14770,0
14771,0
14772,0
14773,0
14774,0
14775,0
14776,0
14777,0
14778,0
14779,0
14780,0
14781,0
14782,0
14783,0
14784,0
14785,0
14786,0
14787,0
14788,0
14789,0
14790,0
14791,0
14792,0
14793,0
14794,0
14795,0
14796,0
14797,0
14798,0
14799,0
14800,0
14801,0
14802,0
14803,0
14804,0
14805,0
14806,0
14807,0
14808,0
14809,0
14810,0
14811,0
14812,0
14813,0
14814,0
14815,11
14816,11
14817,11
14818,11
14819,11
14820,11
14821,11
14822,11
14823,11
14824,11
14825,11
14826,11
14827,11
14828,11
14829,11
14830,11
14831,11
14832,11
14833,11
14834,11
14835,11
14836,11
14837,0
14838,11
14839,11
14840,11
14841,11
14842,11
14843,11
14844,11
14845,11
14846,0
14847,6
14848,6
14849,6
14850,6
14851,6
14852,6
14853,6
14854,6
14855,6
14856,6
14857,6
14858,6
14859,6
14860,6
14861,0
14862,0
14863,6
14864,6
14865,6
14866,6
14867,6
14868,6
14869,6
14870,6
14871,6
14872,0
14873,0
14874,0
14875,6
14876,6
14877,6
14878,6
14879,6
14880,6
14881,6
14882,6
14883,6
14884,0
14885,0
14886,0
14887,0
14888,0
14889,0
14890,0
14891,0
14892,0
14893,0
14894,0
14895,0
14896,0
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,0
14904,0
14905,0
14906,0
14907,0
14908,0
14909,0
14910,0
14911,0
14912,0
14913,0
14914,0
14915,0
14916,0
14917,0
14918,0
14919,0
14920,0
14921,0
14922,0
14923,0
14924,0
14925,0
14926,0
14927,0
14928,0
14929,0
14930,0
14931,0
14932,0
14933,0
14934,0
14935,0
14936,0
14937,0
14938,0
14939,0
14940,0
14941,0
14942,0
14943,0
14944,0
14945,0
14946,0
14947,0
14948,0
14949,0
14950,0
14951,0
14952,0
14953,0
14954,0
14955,0
14956,0
14957,0
14958,0
14959,0
14960,11
14961,11
14962,11
14963,11
14964,11
14965,11
14966,11
14967,11
14968,11
14969,11
14970,11
14971,11
14972,11
14973,11
14974,11
14975,11
14976,11
14977,11
14978,11
14979,11
14980,11
14981,11
14982,0
14983,11
14984,11
14985,11
14986,11
14987,11
14988,11
14989,11
14990,11
14991,0
14992,6
14993,6
14994,6
14995,6
14996,6
14997,6
14998,6
14999,6
15000,6
15001,6
15002,6
15003,6
15004,6
15005,6
15006,0
15007,0
15008,6
15009,6
15010,6
15011,6
15012,6
15013,6
15014,6
15015,6
15016,6
15017,0
15018,0
15019,0
15020,0
15021,0
15022,6
15023,6
15024,6
15025,6
15026,6
15027,6
15028,6
15029,0
15030,0
15031,0
15032,0
15033,0
15034,0
15035,0
15036,0
15037,0
15038,0
15039,0
15040,0
15041,0
15042,0
15043,0
15044,0
15045,0
15046,0
15047,0
15048,0
15049,0
15050,0
15051,0
15052,0
15053,0
15054,0
15055,0
15056,0
15057,0
15058,0
15059,0
15060,0
15061,0
15062,0
15063,0
15064,0
15065,0
15066,0
15067,0
15068,0
15069,0
15070,0
15071,0
15072,0
15073,0
15074,0
15075,0
15076,0
15077,0
15078,0
15079,0
15080,0
15081,0
15082,0
15083,0
15084,0
15085,0
15086,0
15087,0
15088,0
15089,0
15090,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,0
15097,0
15098,0
15099,0
15100,0
15101,0
15102,0
15103,0
15104,0
15105,11
15106,11
15107,11
15108,11
15109,11
15110,11
15111,11
15112,11
15113,11
15114,11
15115,11
15116,11
15117,11
15118,11
15119,11
15120,11
15121,11
15122,11
15123,11
15124,11
15125,11
15126,11
15127,0
15128,11
15129,11
15130,11
15131,11
15132,11
15133,11
15134,11
15135,11
15136,0
15137,6
15138,6
15139,6
15140,6
15141,6
15142,6
15143,6
15144,6
15145,6
15146,6
15147,6
15148,6
15149,6
15150,6
15151,0
15152,0
15153,6
15154,6
15155,6
15156,6
15157,6
15158,6
15159,6
15160,6
15161,6
15162,0
15163,0
15164,0
15165,0
15166,0
15167,0
15168,6
15169,6
15170,6
15171,6
15172,6
15173,6
15174,0
15175,0
15176,0
15177,0
15178,0
15179,0
15180,0
15181,0
15182,0
15183,0
15184,0
15185,0
15186,0
15187,0
15188,0
15189,0
15190,0
15191,0
15192,0
15193,0
15194,0
15195,0
15196,0
15197,0
15198,0
15199,0
15200,0
15201,0
15202,0
15203,0
15204,0
15205,0
15206,0
15207,0
15208,0
15209,0
15210,0
15211,0
15212,0
15213,0
15214,0
15215,0
15216,0
15217,0
15218,0
15219,0
15220,0
15221,0
15222,0
15223,0
15224,0
15225,0
15226,0
15227,0
15228,0
15229,0
15230,0
15231,0
15232,0
15233,0
15234,0
15235,0
15236,0
15237,0
15238,0
15239,0
15240,0
15241,0
15242,0
15243,0
15244,0
15245,0
15246,0
15247,0
15248,0
15249,0
15250,11
15251,11
15252,11
15253,11
15254,11
15255,11
15256,11
15257,11
15258,11
15259,11
15260,11
15261,11
15262,11
15263,11
15264,11
15265,11
15266,11
15267,11
15268,11
15269,11
15270,11
15271,11
15272,0
15273,11
15274,11
15275,11
15276,11
15277,11
15278,11
15279,11
15280,11
15281,0
15282,6
15283,6
15284,6
15285,6
15286,6
15287,6
15288,6
15289,6
15290,6
15291,6
15292,6
15293,6
15294,6
15295,6
15296,0
15297,0
15298,6
15299,6
15300,6
15301,6
15302,6
15303,6
15304,6
15305,6
15306,6
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,0
15314,6
15315,6
15316,6
15317,6
15318,6
15319,0
15320,0
15321,0
15322,0
15323,0
15324,0
15325,0
15326,0
15327,0
15328,0
15329,0
15330,0
15331,0
15332,0
15333,0
15334,0
15335,0
15336,0
15337,0
15338,0
15339,0
15340,0
15341,0
15342,0
15343,0
15344,0
15345,0
15346,0
15347,0
15348,0
15349,0
15350,0
15351,0
15352,0
15353,0
15354,0
15355,0
15356,0
15357,0
15358,0
15359,0
15360,0
15361,0
15362,0
15363,0
15364,0
15365,0
15366,0
15367,0
15368,0
15369,0
15370,0
15371,0
15372,0
15373,0
15374,0
15375,0
15376,0
15377,0
15378,0
15379,0
15380,0
15381,0
15382,0
15383,0
15384,0
15385,0
15386,0
15387,0
15388,0
15389,0
15390,0
15391,0
15392,0
15393,0
15394,0
15395,11
15396,11
15397,11
15398,11
15399,11
15400,11
15401,11
15402,11
15403,11
15404,11
15405,11
15406,11
15407,11
15408,11
15409,11
15410,11
15411,11
15412,11
15413,11
15414,11
15415,11
15416,11
15417,0
15418,11
15419,11
15420,11
15421,11
15422,11
15423,11
15424,11
15425,11
15426,0
15427,6
15428,6
15429,6
15430,6
15431,6
15432,6
15433,6
15434,6
15435,6
15436,6
15437,6
15438,6
15439,6
15440,6
15441,0
15442,0
15443,6
15444,6
15445,6
15446,6
15447,6
15448,6
15449,6
15450,6
15451,0
15452,0
15453,0
15454,0
15455,0
15456,0
15457,0
15458,0
15459,6
15460,6
15461,6
15462,6
15463,6
15464,0
15465,0
15466,0
15467,0
15468,0
15469,0
15470,0
15471,0
15472,0
15473,0
15474,0
15475,0
15476,0
15477,0
15478,0
15479,0
15480,0
15481,0
15482,0
15483,0
15484,0
15485,0
15486,0
15487,0
15488,0
15489,0
15490,0
15491,0
15492,0
15493,0
15494,0
15495,0
15496,0
15497,0
15498,0
15499,0
15500,0
15501,0
15502,0
15503,0
15504,0
15505,0
15506,0
15507,0
15508,0
15509,0
15510,0
15511,0
15512,0
15513,0
15514,0
15515,0
15516,0
15517,0
15518,0
15519,0
15520,0
15521,0
15522,0
15523,0
15524,0
15525,0
15526,0
15527,0
15528,0
15529,0
15530,0
15531,0
15532,0
15533,0
15534,0
15535,0
15536,0
15537,0
15538,0
15539,0
15540,11
15541,11
15542,11
15543,11
15544,11
15545,11
15546,11
15547,11
15548,11
15549,11
15550,11
15551,11
15552,11
15553,11
15554,11
15555,11
15556,11
15557,11
15558,11
15559,11
15560,11
15561,11
15562,0
15563,11
15564,11
15565,11
15566,11
15567,11
15568,11
15569,11
15570,11
15571,0
15572,6
15573,6
15574,6
15575,6
15576,6
15577,6
15578,6
15579,6
15580,6
15581,6
15582,6
15583,6
15584,6
15585,6
15586,0
15587,0
15588,6
15589,6
15590,6
15591,6
15592,0
15593,0
15594,0
15595,0
15596,0
15597,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,0
15604,6
15605,6
15606,6
15607,6
15608,6
15609,0
15610,0
15611,0
15612,0
15613,0
15614,0
15615,0
15616,0
15617,0
15618,0
15619,0
15620,0
15621,0
15622,0
15623,0
15624,0
15625,0
15626,0
15627,0
15628,0
15629,0
15630,0
15631,0
15632,0
15633,0
15634,0
15635,0
15636,0
15637,0
15638,0
15639,0
15640,0
15641,0
15642,0
15643,0
15644,0
15645,0
15646,0
15647,0
15648,0
15649,0
15650,0
15651,0
15652,0
15653,0
15654,0
15655,0
15656,0
15657,0
15658,0
15659,0
15660,0
15661,0
15662,0
15663,0
15664,0
15665,0
15666,0
15667,0
15668,0
15669,0
15670,0
15671,0
15672,0
15673,0
15674,0
15675,0
15676,0
15677,0
15678,0
15679,0
15680,0
15681,0
15682,0
15683,0
15684,0
15685,11
15686,11
15687,11
15688,11
15689,11
15690,11
15691,11
15692,11
15693,11
15694,11
15695,11
15696,11
15697,11
15698,11
15699,11
15700,11
15701,11
15702,11
15703,11
15704,11
15705,11
15706,11
15707,0
15708,11
15709,11
15710,11
15711,11
15712,11
15713,11
15714,11
15715,11
15716,0
15717,6
15718,6
15719,6
15720,6
15721,6
15722,6
15723,6
15724,6
15725,6
15726,6
15727,6
15728,6
15729,6
15730,6
15731,0
15732,0
15733,6
15734,6
15735,6
15736,6
15737,0
15738,0
15739,0
15740,0
15741,0
15742,0
15743,0
15744,0
15745,0
15746,0
15747,0
15748,0
15749,6
15750,6
15751,6
15752,6
15753,6
15754,0
15755,0
15756,0
15757,0
15758,0
15759,0
15760,0
15761,0
15762,0
15763,0
15764,0
15765,0
15766,0
15767,0
15768,0
15769,0
15770,0
15771,0
15772,0
15773,0
15774,0
15775,0
15776,0
15777,0
15778,0
15779,0
15780,0
15781,0
15782,0
15783,0
15784,0
15785,0
15786,0
15787,0
15788,0
15789,0
15790,0
15791,0
15792,0
15793,0
15794,0
15795,0
15796,0
15797,0
15798,0
15799,0
15800,0
15801,0
15802,0
15803,0
15804,0
15805,0
15806,0
15807,0
15808,0
15809,0
15810,0
15811,0
15812,0
15813,0
15814,0
15815,0
15816,0
15817,0
15818,0
15819,0
15820,0
15821,0
15822,0
15823,0
15824,0
15825,0
15826,0
15827,0
15828,0
15829,0
15830,11
15831,11
15832,11
15833,11
15834,11
15835,11
15836,11
15837,11
15838,11
15839,11
15840,11
15841,11
15842,11
15843,11
15844,11
15845,11
15846,11
15847,11
15848,11
15849,11
15850,11
15851,11
15852,0
15853,11
15854,11
15855,11
15856,11
15857,11
15858,11
15859,11
15860,11
15861,0
15862,6
15863,6
15864,6
15865,6
15866,6
15867,6
15868,6
15869,6
15870,6
15871,6
15872,6
15873,6
15874,6
15875,6
15876,0
15877,0
15878,6
15879,6
15880,6
15881,0
15882,0
15883,0
15884,0
15885,0
15886,0
15887,0
15888,0
15889,0
15890,0
15891,0
15892,0
15893,0
15894,6
15895,6
15896,6
15897,6
15898,6
15899,0
15900,0
15901,0
15902,0
15903,0
15904,0
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0
15911,0
15912,0
15913,0
15914,0
15915,0
15916,0
15917,0
15918,0
15919,0
15920,0
15921,0
15922,0
15923,0
15924,0
15925,0
15926,0
15927,0
15928,0
15929,0
15930,0
15931,0
15932,0
15933,0
15934,0
15935,0
15936,0
15937,0
15938,0
15939,0
15940,0
15941,0
15942,0
15943,0
15944,0
15945,0
15946,0
15947,0
15948,0
15949,0
15950,0
15951,0
15952,0
15953,0
15954,0
15955,0
15956,0
15957,0
15958,0
15959,0
15960,0
15961,0
15962,0
15963,0
15964,0
15965,0
15966,0
15967,0
15968,0
15969,0
15970,0
15971,0
15972,0
15973,0
15974,0
15975,11
15976,11
15977,11
15978,11
15979,11
15980,11
15981,11
15982,11
15983,11
15984,11
15985,11
15986,11
15987,11
15988,11
15989,11
15990,11
15991,11
15992,11
15993,11
15994,11
15995,11
15996,11
15997,0
15998,11
15999,11
16000,11
16001,11
16002,11
16003,11
16004,11
16005,11
16006,0
16007,6
16008,6
16009,6
16010,6
16011,6
16012,6
16013,6
16014,6
16015,6
16016,6
16017,6
16018,6
16019,6
16020,6
16021,0
16022,0
16023,6
16024,6
16025,0
16026,0
16027,0
16028,0
16029,0
16030,0
16031,0
16032,0
16033,0
16034,0
16035,0
16036,0
16037,0
16038,0
16039,6
16040,6
16041,6
16042,6
16043,6
16044,0
16045,0
16046,0
16047,0
16048,0
16049,0
16050,0
16051,0
16052,0
16053,0
16054,0
16055,0
16056,0
16057,0
16058,0
16059,0
16060,0
16061,0
16062,0
16063,0
16064,0
16065,0
16066,0
16067,0
16068,0
16069,0
16070,0
16071,0
16072,0
16073,0
16074,0
16075,0
16076,0
16077,0
16078,0
16079,0
16080,0
16081,0
16082,0
16083,0
16084,0
16085,0
16086,0
16087,0
16088,0
16089,0
16090,0
16091,0
16092,0
16093,0
16094,0
16095,0
16096,0
16097,0
16098,0
16099,0
16100,0
16101,0
16102,0
16103,0
16104,0
16105,0
16106,0
16107,0
16108,0
16109,0
16110,0
16111,0
16112,0
16113,0
16114,0
16115,0
16116,0
16117,0
16118,0
16119,0
16120,11
16121,11
16122,11
16123,11
16124,11
16125,11
16126,11
16127,11
16128,11
16129,11
16130,11
16131,11
16132,11
16133,11
16134,11
16135,11
16136,11
16137,11
16138,11
16139,11
16140,11
16141,11
16142,0
16143,11
16144,11
16145,11
16146,11
16147,11
16148,11
16149,11
16150,11
16151,0
16152,6
16153,6
16154,6
16155,6
16156,6
16157,6
16158,6
16159,6
16160,6
16161,6
16162,6
16163,6
16164,6
16165,6
16166,0
16167,0
16168,6
16169,6
16170,0
16171,0
16172,0
16173,0
16174,0
16175,0
16176,0
16177,0
16178,0
16179,0
16180,0
16181,0
16182,0
16183,0
16184,6
16185,6
16186,6
16187,6
16188,6
16189,0
16190,0
16191,0
16192,0
16193,0
16194,0
16195,0
16196,0
16197,0
16198,0
16199,0
16200,0
16201,0
16202,0
16203,0
16204,0
16205,0
16206,0
16207,0
16208,0
16209,0
16210,0
16211,0
16212,0
16213,0
16214,0
16215,0
16216,0
16217,0
16218,0
16219,0
16220,0
16221,0
16222,0
16223,0
16224,0
16225,0
16226,0
16227,0
16228,0
16229,0
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,0
16240,0
16241,0
16242,0
16243,0
16244,0
16245,0
16246,0
16247,0
16248,0
16249,0
16250,0
16251,0
16252,0
16253,0
16254,0
16255,0
16256,0
16257,0
16258,0
16259,0
16260,0
16261,0
16262,0
16263,0
16264,0
16265,11
16266,11
16267,11
16268,11
16269,11
16270,11
16271,11
16272,11
16273,11
16274,11
16275,11
16276,11
16277,11
16278,11
16279,11
16280,11
16281,11
16282,11
16283,11
16284,11
16285,11
16286,11
16287,0
16288,11
16289,11
16290,11
16291,11
16292,11
16293,11
16294,11
16295,11
16296,0
16297,6
16298,6
16299,6
16300,6
16301,6
16302,6
16303,6
16304,6
16305,6
16306,6
16307,6
16308,6
16309,6
16310,6
16311,0
16312,0
16313,6
16314,0
16315,0
16316,0
16317,0
16318,0
16319,0
16320,0
16321,0
16322,0
16323,0
16324,0
16325,0
16326,0
16327,0
16328,0
16329,6
16330,6
16331,6
16332,6
16333,6
16334,0
16335,0
16336,0
16337,0
16338,0
16339,0
16340,0
16341,0
16342,0
16343,0
16344,0
16345,0
16346,0
16347,0
16348,0
16349,0
16350,0
16351,0
16352,0
16353,0
16354,0
16355,0
16356,0
16357,0
16358,0
16359,0
16360,0
16361,0
16362,0
16363,0
16364,0
16365,0
16366,0
16367,0
16368,0
16369,0
16370,0
16371,0
16372,0
16373,0
16374,0
16375,0
16376,0
16377,0
16378,0
16379,0
16380,0
16381,0
16382,0
16383,0
16384,0
16385,0
16386,0
16387,0
16388,0
16389,0
16390,0
16391,0
16392,0
16393,0
16394,0
16395,0
16396,0
16397,0
16398,0
16399,0
16400,0
16401,0
16402,0
16403,0
16404,0
16405,0
16406,0
16407,0
16408,0
16409,0
16410,11
16411,11
16412,11
16413,11
16414,11
16415,11
16416,11
16417,11
16418,11
16419,11
16420,11
16421,11
16422,11
16423,11
16424,11
16425,11
16426,11
16427,11
16428,11
16429,11
16430,11
16431,11
16432,0
16433,11
16434,11
16435,11
16436,11
16437,11
16438,11
16439,11
16440,11
16441,0
16442,6
16443,6
16444,6
16445,6
16446,6
16447,6
16448,6
16449,6
16450,6
16451,6
16452,6
16453,6
16454,6
16455,6
16456,0
16457,0
16458,0
16459,0
16460,0
16461,0
16462,0
16463,0
16464,0
16465,0
16466,0
16467,0
16468,0
16469,0
16470,0
16471,0
16472,0
16473,0
16474,0
16475,0
16476,0
16477,0
16478,0
16479,0
16480,0
16481,0
16482,0
16483,0
16484,0
16485,0
16486,0
16487,0
16488,0
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,0
16498,0
16499,0
16500,0
16501,0
16502,0
16503,0
16504,0
16505,0
16506,0
16507,0
16508,0
16509,0
16510,0
16511,0
16512,0
16513,0
16514,0
16515,0
16516,0
16517,0
16518,0
16519,0
16520,0
16521,0
16522,0
16523,0
16524,0
16525,0
16526,0
16527,0
16528,0
16529,0
16530,0
16531,0
16532,0
16533,0
16534,0
16535,0
16536,0
16537,0
16538,0
16539,0
16540,0
16541,0
16542,0
16543,0
16544,0
16545,0
16546,0
16547,0
16548,0
16549,0
16550,0
16551,0
16552,0
16553,0
16554,0
16555,11
16556,11
16557,11
16558,11
16559,11
16560,11
16561,11
16562,11
16563,11
16564,11
16565,11
16566,11
16567,11
16568,11
16569,11
16570,11
16571,11
16572,11
16573,11
16574,11
16575,11
16576,11
16577,0
16578,11
16579,11
16580,11
16581,11
16582,11
16583,11
16584,11
16585,11
16586,0
16587,6
16588,6
16589,6
16590,6
16591,6
16592,6
16593,6
16594,6
16595,6
16596,6
16597,6
16598,6
16599,6
16600,6
16601,0
16602,0
16603,0
16604,0
16605,0
16606,0
16607,0
16608,0
16609,0
16610,0
16611,0
16612,0
16613,0
16614,0
16615,0
16616,0
16617,0
16618,0
16619,0
16620,0
16621,0
16622,0
16623,0
16624,0
16625,0
16626,0
16627,0
16628,0
16629,0
16630,0
16631,0
16632,0
16633,0
16634,0
16635,0
16636,0
16637,0
16638,0
16639,0
16640,0
16641,0
16642,0
16643,0
16644,0
16645,0
16646,0
16647,0
16648,0
16649,0
16650,0
16651,0
16652,0
16653,0
16654,0
16655,0
16656,0
16657,0
16658,0
16659,0
16660,0
16661,0
16662,0
16663,0
16664,0
16665,0
16666,0
16667,0
16668,0
16669,0
16670,0
16671,0
16672,0
16673,0
16674,0
16675,0
16676,0
16677,0
16678,0
16679,0
16680,0
16681,0
16682,0
16683,0
16684,0
16685,0
16686,0
16687,0
16688,0
16689,0
16690,0
16691,0
16692,0
16693,0
16694,0
16695,0
16696,0
16697,0
16698,0
16699,0
16700,0
16701,0
16702,0
16703,0
16704,0
16705,0
16706,0
16707,0
16708,0
16709,0
16710,0
16711,0
16712,0
16713,0
16714,0
16715,0
16716,0
16717,0
16718,0
16719,0
16720,0
16721,0
16722,0
16723,0
16724,0
16725,0
16726,0
16727,0
16728,0
16729,0
16730,0
16731,0
16732,0
16733,0
16734,0
16735,0
16736,0
16737,0
16738,0
16739,0
16740,0
16741,0
16742,0
16743,0
16744,0
16745,0
16746,0
16747,0
16748,0
16749,0
16750,0
16751,0
16752,0
16753,0
16754,0
16755,0
16756,0
16757,0
16758,0
16759,0
16760,0
16761,0
16762,0
16763,0
16764,0
16765,0
16766,0
16767,0
16768,0
16769,0
16770,0
16771,0
16772,0
16773,0
16774,0
16775,0
16776,0
16777,0
16778,0
16779,0
16780,0
16781,0
16782,0
16783,0
16784,0
16785,0
16786,0
16787,0
16788,0
16789,0
16790,0
16791,0
16792,0
16793,0
16794,0
16795,0
16796,0
16797,0
16798,0
16799,0
16800,0
16801,0
16802,0
16803,0
16804,0
16805,0
16806,0
16807,0
16808,0
16809,0
16810,0
16811,0
16812,0
16813,0
16814,0
16815,0
16816,0
16817,0
16818,0
16819,0
16820,0
16821,0
16822,0
16823,0
16824,0
16825,0
16826,0
16827,0
16828,0
16829,0
16830,0
16831,0
16832,0
16833,0
16834,0
16835,0
16836,0
16837,0
16838,0
16839,0
16840,0
16841,0
16842,0
16843,0
16844,0
16845,0
16846,0
16847,0
16848,0
16849,0
16850,0
16851,0
16852,0
16853,0
16854,0
16855,0
16856,0
16857,0
16858,0
16859,0
16860,0
16861,0
16862,0
16863,0
16864,0
16865,0
16866,0
16867,0
16868,5
16869,5
16870,5
16871,5
16872,5
16873,5
16874,5
16875,5
16876,0
16877,0
16878,0
16879,0
16880,0
16881,0
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,0
16889,0
16890,0
16891,0
16892,0
16893,0
16894,0
16895,0
16896,0
16897,0
16898,0
16899,0
16900,0
16901,0
16902,0
16903,0
16904,0
16905,0
16906,0
16907,0
16908,0
16909,0
16910,0
16911,0
16912,0
16913,0
16914,0
16915,0
16916,0
16917,0
16918,0
16919,0
16920,0
16921,0
16922,0
16923,0
16924,0
16925,0
16926,0
16927,0
16928,0
16929,0
16930,0
16931,0
16932,0
16933,0
16934,0
16935,0
16936,0
16937,0
16938,0
16939,0
16940,0
16941,0
16942,0
16943,0
16944,0
16945,0
16946,0
16947,0
16948,0
16949,0
16950,0
16951,0
16952,0
16953,0
16954,0
16955,0
16956,0
16957,0
16958,0
16959,0
16960,0
16961,0
16962,0
16963,0
16964,0
16965,0
16966,0
16967,0
16968,0
16969,0
16970,0
16971,0
16972,0
16973,0
16974,0
16975,0
16976,0
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,0
16984,0
16985,0
16986,0
16987,0
16988,0
16989,13
16990,13
16991,13
16992,13
